id,symbol,percent,entry_date,entry_price,market_entry_date,current_position,split_adjusted_entry,prior_portfolio_value,target_position_value,prior_position_value,cash_used,share_count,prior_cumulative_share_count,post_cumulative_share_count,status,address,realized_profit
1,PBR,0.01,2022-02-17 09:41:00+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,GRBK,0.02,2022-02-17 09:41:00+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,BABA,0.05,2022-02-17 10:13:50+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,BIDU,0.04,2022-02-17 10:13:50+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,NOAH,0.04,2022-02-17 10:13:50+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,UNG,0.0,2022-02-23 16:02:36+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,XOM,0.0,2022-02-23 16:02:36+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,PBR,0.0,2022-02-23 16:02:36+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,CVX,0.01,2022-02-23 16:04:37+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,INTC,0.025,2022-02-23 16:04:37+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,CLOU,0.01,2022-02-23 16:04:37+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
3,PLTR,0.01,2022-02-23 16:04:37+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,URA,0.04,2022-02-23 16:07:46+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,PYPL,0.02,2022-02-24 10:03:21+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,QQQ,-0.35,2022-02-24 10:03:21+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,TWTR,0.02,2022-02-24 10:03:21+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,AMZN,0.05,2022-03-02 13:48:16+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,GOOG,0.05,2022-03-02 13:48:16+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,MSFT,0.05,2022-03-02 13:48:16+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,TBT,0.05,2022-03-03 09:52:31+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,CVX,0.0,2022-03-03 09:52:31+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,QQQ,-0.45,2022-03-03 09:52:31+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,ABEV,-0.02,2022-03-08 11:34:23+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,SNOW,0.02,2022-03-09 11:57:07+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,ARKF,0.05,2022-03-09 11:57:07+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,FXI,0.05,2022-03-09 11:57:07+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,DLTR,0.02,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,EWZ,0.05,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,SPGI,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
3,VALE,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
4,CME,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
5,FB,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
6,NG,0.02,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
7,TSM,0.01,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
8,AGRO,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
9,SQ,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
10,ITUB,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
11,TECK,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
12,FWONK,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
13,MLM,0.0,2022-03-09 12:05:48+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,URA,0.05,2022-03-09 12:20:22+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,GDXJ,0.05,2022-03-09 12:20:22+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,SLV,0.05,2022-03-09 12:20:22+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
3,GDX,0.03,2022-03-09 12:20:22+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
4,SILJ,0.03,2022-03-09 12:20:22+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
5,COPX,0.03,2022-03-09 12:20:22+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,CRON,0.05,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,BABA,0.045,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,ETHUSDT,0.035,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
3,V,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
4,SWK,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
5,SWIM,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
6,MJ,0.04,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
7,AVID,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
8,CVNA,0.02,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
9,CGC,0.02,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
10,CRM,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
11,CIEN,0.015,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
12,TSLA,0.015,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
13,KYMR,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
14,SE,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
15,ARVN,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
16,FSLY,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
17,CCCC,0.0,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
18,SPY,-0.15,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
19,IWM,-0.15,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
20,QQQ,-0.5,2022-03-09 13:06:43+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,GOOG,0.05,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,AMZN,0.05,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,MSFT,0.05,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
3,BILL,0.05,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
4,KWEB,0.06,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
5,BABA,0.06,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
6,BIDU,0.05,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
7,PLTR,0.0,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
8,BRBR,0.0,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
9,GOLF,0.0,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
10,SPY,-0.2,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
11,SLB,0.02,2022-03-16 12:34:12+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,HDB,0.025,2022-03-18 09:48:11+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,ETHUSDT,0.05,2022-03-24 10:31:10+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,URA,0.05,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,GDXJ,0.05,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,SBSW,0.035,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
3,COPX,0.025,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
4,SILJ,0.035,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
5,INTC,0.03,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
6,TWTR,0.0,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
7,GNOM,0.025,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
8,TSLA,0.0,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
9,CLOU,0.0,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
10,IYY,-0.15,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
11,JOBY,0.02,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
12,CCJ,0.02,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
13,TECK,0.02,2022-03-25 16:52:44+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,ARKF,0.04,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,AMZN,0.04,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,GOOG,0.04,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
3,FXI,0.05,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
4,MSFT,0.04,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
5,TV,0.02,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
6,SUI,0.03,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
7,GDDY,0.03,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
8,WDAY,0.03,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
9,BLDR,0.03,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
10,ECH,0.0,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
11,GDX,0.03,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
12,SCHW,0.02,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
13,GNOM,0.03,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
14,IWM,-0.15,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
15,SPY,-0.2,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
16,QQQ,-0.5,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
17,SWN,0.02,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
18,MUFG,0.02,2022-03-25 17:37:13+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,INTC,0.02,2022-03-30 09:08:15+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,SNOW,0.0,2022-03-30 09:08:15+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,PYPL,0.0,2022-03-30 09:08:15+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
3,IYY,-0.15,2022-03-30 09:08:15+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
4,SPY,-0.15,2022-03-30 09:08:15+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
5,QQQ,-0.6,2022-03-30 09:08:15+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
6,ET,0.02,2022-03-30 09:08:15+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
7,REET,-0.1,2022-03-30 09:08:15+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,MJ,0.05,2022-03-30 14:19:24+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,ARKF,0.03,2022-03-30 14:19:24+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,XLY,-0.15,2022-04-08 11:32:39+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
0,TBT,0.0,2022-04-12 09:31:17+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
1,GDXJ,0.04,2022-04-12 09:31:17+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
2,GDX,0.03,2022-04-12 09:31:17+00:00,,,,,,,,,,,,,0x211fe601e24ce89cb443356f687c67fbf7708412,
